ID Votacao,Nome,Partido,Voto,Sim,Não,Obstrução
21722,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21722,Pompeo de Mattos  ,PDT-RS,Obstrução,0,0,1
21722,Genecias Noronha  ,SOLIDARIEDADE-CE,Sim,1,0,0
21722,Aureo Ribeiro     ,SOLIDARIEDADE-RJ,Não,0,1,0
21722,Dr. Frederico     ,PATRI-MG,Sim,1,0,0
21722,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21722,Rubens Bueno      ,CIDADANIA-PR,Sim,1,0,0
21722,Capitão Wagner    ,PROS-CE,Sim,1,0,0
21722,Gurgel            ,PSL-RJ,Sim,1,0,0
21722,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21722,Erika Kokay       ,PT-DF,Obstrução,0,0,1
21722,Reginaldo Lopes   ,PT-MG,Obstrução,0,0,1
21722,João H. Campos    ,PSB-PE,Obstrução,0,0,1
21722,Luiz Flávio Gomes ,PSB-SP,Obstrução,0,0,1
21722,Gervásio Maia     ,PSB-PB,Obstrução,0,0,1
21722,Cássio Andrade    ,PSB-PA,Obstrução,0,0,1
21722,Sâmia Bomfim      ,PSOL-SP,Obstrução,0,0,1
21722,Gilson Marques    ,NOVO-SC,Sim,1,0,0
21728,Caroline de Toni  ,PSL-SC,Não,0,1,0
21728,Coronel Armando   ,PSL-SC,Não,0,1,0
21728,Daniel Freitas    ,PSL-SC,Não,0,1,0
21728,Delegado Marcelo  ,PSL-MG,Não,0,1,0
21728,FelipeFrancischini,PSL-PR,Não,0,1,0
21728,Nicoletti         ,PSL-RR,Não,0,1,0
21728,Coronel Tadeu     ,PSL-SP,Não,0,1,0
21728,Beto Rosado       ,PP-RN,Não,0,1,0
21728,Margarete Coelho  ,PP-PI,Não,0,1,0
21728,Angela Amin       ,PP-SC,Não,0,1,0
21728,Cacá Leão         ,PP-BA,Não,0,1,0
21728,Darci de Matos    ,PSD-SC,Não,0,1,0
21728,Edilazio Junior   ,PSD-MA,Não,0,1,0
21728,Expedito Netto    ,PSD-RO,Sim,1,0,0
21728,Fábio Trad        ,PSD-MS,Não,0,1,0
21728,Francisco Jr.     ,PSD-GO,Não,0,1,0
21728,Arthur O. Maia    ,DEM-BA,Não,0,1,0
21728,Bilac Pinto       ,DEM-MG,Não,0,1,0
21728,Alceu Moreira     ,MDB-RS,Não,0,1,0
21728,Herculano Passos  ,MDB-SP,Não,0,1,0
21728,Márcio Biolchi    ,MDB-RS,Não,0,1,0
21728,Darcísio Perondi  ,MDB-RS,Não,0,1,0
21728,JosimarMaranhãozi ,PR-MA,Não,0,1,0
21728,Júnior Mano       ,PR-CE,Não,0,1,0
21728,Marcelo Ramos     ,PR-AM,Não,0,1,0
21728,Sergio Toledo     ,PR-AL,Não,0,1,0
21728,João Campos       ,PRB-GO,Não,0,1,0
21728,João Roma         ,PRB-BA,Não,0,1,0
21728,Lafayette Andrada ,PRB-MG,Não,0,1,0
21728,Luizão Goulart    ,PRB-PR,Não,0,1,0
21728,Eduardo Cury      ,PSDB-SP,Não,0,1,0
21728,Paulo Abi-Ackel   ,PSDB-MG,Não,0,1,0
21728,Samuel Moreira    ,PSDB-SP,Não,0,1,0
21728,Shéridan          ,PSDB-RR,Não,0,1,0
21728,Paulo Martins     ,PSC-PR,Não,0,1,0
21728,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21728,Eduardo Bismarck  ,PDT-CE,Obstrução,0,0,1
21728,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21728,SubtenenteGonzaga ,PDT-MG,Obstrução,0,0,1
21728,Diego Garcia      ,PODE-PR,Sim,1,0,0
21728,Léo Moraes        ,PODE-RO,Não,0,1,0
21728,Genecias Noronha  ,SOLIDARIEDADE-CE,Não,0,1,0
21728,Paulo Pereira     ,SOLIDARIEDADE-SP,Sim,1,0,0
21728,Pastor Eurico     ,PATRI-PE,Não,0,1,0
21728,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21728,Rubens Bueno      ,CIDADANIA-PR,Não,0,1,0
21728,Capitão Wagner    ,PROS-CE,Não,0,1,0
21728,Gleisi Hoffmann   ,PT-PR,Obstrução,0,0,1
21728,Joenia Wapichana  ,REDE-RR,Obstrução,0,0,1
21728,José Guimarães    ,PT-CE,Obstrução,0,0,1
21728,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21728,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21728,Paulo Teixeira    ,PT-SP,Obstrução,0,0,1
21728,Erika Kokay       ,PT-DF,Obstrução,0,0,1
21728,Danilo Cabral     ,PSB-PE,Sim,1,0,0
21728,Júlio Delgado     ,PSB-MG,Sim,1,0,0
21728,Gervásio Maia     ,PSB-PB,Sim,1,0,0
21728,Cássio Andrade    ,PSB-PA,Sim,1,0,0
21728,Sâmia Bomfim      ,PSOL-SP,Obstrução,0,0,1
21728,Gilson Marques    ,NOVO-SC,Não,0,1,0
21775,Bia Kicis         ,PSL-DF,Sim,1,0,0
21775,Caroline de Toni  ,PSL-SC,Sim,1,0,0
21775,Delegado Marcelo  ,PSL-MG,Sim,1,0,0
21775,Delegado Waldir   ,PSL-GO,Sim,1,0,0
21775,FelipeFrancischini,PSL-PR,Sim,1,0,0
21775,Nicoletti         ,PSL-RR,Sim,1,0,0
21775,Coronel Tadeu     ,PSL-SP,Sim,1,0,0
21775,Hiran Gonçalves   ,PP-RR,Sim,1,0,0
21775,Marcelo Aro       ,PP-MG,Sim,1,0,0
21775,Margarete Coelho  ,PP-PI,Sim,1,0,0
21775,Cacá Leão         ,PP-BA,Sim,1,0,0
21775,Pedro Westphalen  ,PP-RS,Sim,1,0,0
21775,Darci de Matos    ,PSD-SC,Sim,1,0,0
21775,Deleg. Éder Mauro ,PSD-PA,Sim,1,0,0
21775,Edilazio Junior   ,PSD-MA,Sim,1,0,0
21775,Fábio Trad        ,PSD-MS,Sim,1,0,0
21775,Stephanes Junior  ,PSD-PR,Sim,1,0,0
21775,Arthur O. Maia    ,DEM-BA,Sim,1,0,0
21775,Bilac Pinto       ,DEM-MG,Sim,1,0,0
21775,Geninho Zuliani   ,DEM-SP,Sim,1,0,0
21775,David Soares      ,DEM-SP,Sim,1,0,0
21775,Alceu Moreira     ,MDB-RS,Sim,1,0,0
21775,Celso Maldaner    ,MDB-SC,Sim,1,0,0
21775,Márcio Biolchi    ,MDB-RS,Sim,1,0,0
21775,Darcísio Perondi  ,MDB-RS,Sim,1,0,0
21775,Giovani Cherini   ,PR-RS,Sim,1,0,0
21775,Marcelo Ramos     ,PR-AM,Sim,1,0,0
21775,Sergio Toledo     ,PR-AL,Sim,1,0,0
21775,Vicentinho Júnior ,PR-TO,Sim,1,0,0
21775,João Campos       ,PRB-GO,Sim,1,0,0
21775,João Roma         ,PRB-BA,Sim,1,0,0
21775,Lafayette Andrada ,PRB-MG,Sim,1,0,0
21775,Luizão Goulart    ,PRB-PR,Sim,1,0,0
21775,Eduardo Cury      ,PSDB-SP,Sim,1,0,0
21775,Paulo Abi-Ackel   ,PSDB-MG,Sim,1,0,0
21775,Samuel Moreira    ,PSDB-SP,Sim,1,0,0
21775,Shéridan          ,PSDB-RR,Sim,1,0,0
21775,Paulo Martins     ,PSC-PR,Sim,1,0,0
21775,Maurício Dziedrick,PTB-RS,Não,0,1,0
21775,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21775,Eduardo Bismarck  ,PDT-CE,Obstrução,0,0,1
21775,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21775,Pompeo de Mattos  ,PDT-RS,Obstrução,0,0,1
21775,José Medeiros     ,PODE-MT,Sim,1,0,0
21775,Genecias Noronha  ,SOLIDARIEDADE-CE,Sim,1,0,0
21775,Paulo Pereira     ,SOLIDARIEDADE-SP,Sim,1,0,0
21775,Rubens Bueno      ,CIDADANIA-PR,Sim,1,0,0
21775,Pastor Eurico     ,PATRI-PE,Sim,1,0,0
21775,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21775,Clarissa Garotinho,PROS-RJ,Obstrução,0,0,1
21775,Enrico Misasi     ,PV-SP,Sim,1,0,0
21775,Alencar S. Braga  ,PT-SP,Obstrução,0,0,1
21775,Joenia Wapichana  ,REDE-RR,Obstrução,0,0,1
21775,José Guimarães    ,PT-CE,Obstrução,0,0,1
21775,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21775,Nelson Pellegrino ,PT-BA,Obstrução,0,0,1
21775,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21775,Paulo Teixeira    ,PT-SP,Obstrução,0,0,1
21775,Danilo Cabral     ,PSB-PE,Obstrução,0,0,1
21775,João H. Campos    ,PSB-PE,Obstrução,0,0,1
21775,Júlio Delgado     ,PSB-MG,Não,0,1,0
21775,Luiz Flávio Gomes ,PSB-SP,Obstrução,0,0,1
21775,Talíria Petrone   ,PSOL-RJ,Obstrução,0,0,1
21775,Gilson Marques    ,NOVO-SC,Sim,1,0,0
21776,Bia Kicis         ,PSL-DF,Não,0,1,0
21776,Daniel Freitas    ,PSL-SC,Não,0,1,0
21776,Delegado Marcelo  ,PSL-MG,Não,0,1,0
21776,FelipeFrancischini,PSL-PR,Não,0,1,0
21776,Nicoletti         ,PSL-RR,Não,0,1,0
21776,Coronel Tadeu     ,PSL-SP,Não,0,1,0
21776,Chris Tonietto    ,PSL-RJ,Não,0,1,0
21776,Hiran Gonçalves   ,PP-RR,Não,0,1,0
21776,Margarete Coelho  ,PP-PI,Não,0,1,0
21776,Pedro Westphalen  ,PP-RS,Não,0,1,0
21776,Darci de Matos    ,PSD-SC,Não,0,1,0
21776,Deleg. Éder Mauro ,PSD-PA,Não,0,1,0
21776,Edilazio Junior   ,PSD-MA,Não,0,1,0
21776,Fábio Trad        ,PSD-MS,Não,0,1,0
21776,Stephanes Junior  ,PSD-PR,Não,0,1,0
21776,Bilac Pinto       ,DEM-MG,Não,0,1,0
21776,Geninho Zuliani   ,DEM-SP,Não,0,1,0
21776,Olival Marques    ,DEM-PA,Não,0,1,0
21776,Márcio Biolchi    ,MDB-RS,Não,0,1,0
21776,Darcísio Perondi  ,MDB-RS,Não,0,1,0
21776,Giovani Cherini   ,PR-RS,Não,0,1,0
21776,Marcelo Ramos     ,PR-AM,Não,0,1,0
21776,Sergio Toledo     ,PR-AL,Não,0,1,0
21776,Vicentinho Júnior ,PR-TO,Não,0,1,0
21776,João Campos       ,PRB-GO,Não,0,1,0
21776,João Roma         ,PRB-BA,Não,0,1,0
21776,Lafayette Andrada ,PRB-MG,Não,0,1,0
21776,Luizão Goulart    ,PRB-PR,Não,0,1,0
21776,Eduardo Cury      ,PSDB-SP,Não,0,1,0
21776,Paulo Abi-Ackel   ,PSDB-MG,Não,0,1,0
21776,Samuel Moreira    ,PSDB-SP,Não,0,1,0
21776,Shéridan          ,PSDB-RR,Não,0,1,0
21776,Maurício Dziedrick,PTB-RS,Não,0,1,0
21776,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21776,Eduardo Bismarck  ,PDT-CE,Obstrução,0,0,1
21776,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21776,SubtenenteGonzaga ,PDT-MG,Obstrução,0,0,1
21776,José Medeiros     ,PODE-MT,Não,0,1,0
21776,Pr Marco Feliciano,PODE-SP,Não,0,1,0
21776,Rubens Bueno      ,CIDADANIA-PR,Não,0,1,0
21776,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21776,Clarissa Garotinho,PROS-RJ,Obstrução,0,0,1
21776,Enrico Misasi     ,PV-SP,Não,0,1,0
21776,Alencar S. Braga  ,PT-SP,Obstrução,0,0,1
21776,José Guimarães    ,PT-CE,Obstrução,0,0,1
21776,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21776,Nelson Pellegrino ,PT-BA,Obstrução,0,0,1
21776,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21776,Rui Falcão        ,PT-SP,Obstrução,0,0,1
21776,Odair Cunha       ,PT-MG,Obstrução,0,0,1
21776,Danilo Cabral     ,PSB-PE,Obstrução,0,0,1
21776,João H. Campos    ,PSB-PE,Obstrução,0,0,1
21776,Júlio Delgado     ,PSB-MG,Obstrução,0,0,1
21776,Luiz Flávio Gomes ,PSB-SP,Obstrução,0,0,1
21776,Talíria Petrone   ,PSOL-RJ,Obstrução,0,0,1
21776,Gilson Marques    ,NOVO-SC,Não,0,1,0
21777,Bia Kicis         ,PSL-DF,Não,0,1,0
21777,Caroline de Toni  ,PSL-SC,Não,0,1,0
21777,Delegado Marcelo  ,PSL-MG,Não,0,1,0
21777,Delegado Waldir   ,PSL-GO,Não,0,1,0
21777,FelipeFrancischini,PSL-PR,Não,0,1,0
21777,Nicoletti         ,PSL-RR,Não,0,1,0
21777,Chris Tonietto    ,PSL-RJ,Não,0,1,0
21777,Aguinaldo Ribeiro ,PP-PB,Não,0,1,0
21777,Hiran Gonçalves   ,PP-RR,Não,0,1,0
21777,Margarete Coelho  ,PP-PI,Não,0,1,0
21777,Cacá Leão         ,PP-BA,Não,0,1,0
21777,Darci de Matos    ,PSD-SC,Não,0,1,0
21777,Deleg. Éder Mauro ,PSD-PA,Não,0,1,0
21777,Edilazio Junior   ,PSD-MA,Não,0,1,0
21777,Fábio Trad        ,PSD-MS,Não,0,1,0
21777,Stephanes Junior  ,PSD-PR,Não,0,1,0
21777,Bilac Pinto       ,DEM-MG,Não,0,1,0
21777,Geninho Zuliani   ,DEM-SP,Não,0,1,0
21777,Paulo Azi         ,DEM-BA,Não,0,1,0
21777,Alceu Moreira     ,MDB-RS,Não,0,1,0
21777,Celso Maldaner    ,MDB-SC,Não,0,1,0
21777,Herculano Passos  ,MDB-SP,Não,0,1,0
21777,Márcio Biolchi    ,MDB-RS,Não,0,1,0
21777,Gelson Azevedo    ,PR-RJ,Não,0,1,0
21777,Giovani Cherini   ,PR-RS,Não,0,1,0
21777,Marcelo Ramos     ,PR-AM,Não,0,1,0
21777,Sergio Toledo     ,PR-AL,Não,0,1,0
21777,João Campos       ,PRB-GO,Não,0,1,0
21777,João Roma         ,PRB-BA,Não,0,1,0
21777,Lafayette Andrada ,PRB-MG,Não,0,1,0
21777,Luizão Goulart    ,PRB-PR,Não,0,1,0
21777,Eduardo Cury      ,PSDB-SP,Não,0,1,0
21777,Samuel Moreira    ,PSDB-SP,Não,0,1,0
21777,Shéridan          ,PSDB-RR,Não,0,1,0
21777,Paulo Martins     ,PSC-PR,Não,0,1,0
21777,Maurício Dziedrick,PTB-RS,Não,0,1,0
21777,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21777,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21777,SubtenenteGonzaga ,PDT-MG,Obstrução,0,0,1
21777,Dagoberto Nogueira,PDT-MS,Sim,1,0,0
21777,Léo Moraes        ,PODE-RO,Não,0,1,0
21777,José Medeiros     ,PODE-MT,Não,0,1,0
21777,Genecias Noronha  ,SOLIDARIEDADE-CE,Não,0,1,0
21777,Augusto Coutinho  ,SOLIDARIEDADE-PE,Não,0,1,0
21777,Rubens Bueno      ,CIDADANIA-PR,Não,0,1,0
21777,Pastor Eurico     ,PATRI-PE,Não,0,1,0
21777,Clarissa Garotinho,PROS-RJ,Sim,1,0,0
21777,Enrico Misasi     ,PV-SP,Não,0,1,0
21777,Joenia Wapichana  ,REDE-RR,Sim,1,0,0
21777,José Guimarães    ,PT-CE,Obstrução,0,0,1
21777,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21777,Nelson Pellegrino ,PT-BA,Obstrução,0,0,1
21777,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21777,Paulo Teixeira    ,PT-SP,Obstrução,0,0,1
21777,Erika Kokay       ,PT-DF,Obstrução,0,0,1
21777,João H. Campos    ,PSB-PE,Sim,1,0,0
21777,Júlio Delgado     ,PSB-MG,Sim,1,0,0
21777,Tadeu Alencar     ,PSB-PE,Sim,1,0,0
21777,Talíria Petrone   ,PSOL-RJ,Sim,1,0,0
21777,Adriana Ventura   ,NOVO-SP,Não,0,1,0
21778,Bia Kicis         ,PSL-DF,Não,0,1,0
21778,Caroline de Toni  ,PSL-SC,Não,0,1,0
21778,Daniel Freitas    ,PSL-SC,Não,0,1,0
21778,Delegado Marcelo  ,PSL-MG,Não,0,1,0
21778,Delegado Waldir   ,PSL-GO,Não,0,1,0
21778,FelipeFrancischini,PSL-PR,Não,0,1,0
21778,Nicoletti         ,PSL-RR,Não,0,1,0
21778,Beto Rosado       ,PP-RN,Não,0,1,0
21778,Marcelo Aro       ,PP-MG,Não,0,1,0
21778,Cacá Leão         ,PP-BA,Não,0,1,0
21778,Pedro Westphalen  ,PP-RS,Não,0,1,0
21778,Darci de Matos    ,PSD-SC,Não,0,1,0
21778,Deleg. Éder Mauro ,PSD-PA,Não,0,1,0
21778,Edilazio Junior   ,PSD-MA,Não,0,1,0
21778,Fábio Trad        ,PSD-MS,Não,0,1,0
21778,Stephanes Junior  ,PSD-PR,Não,0,1,0
21778,Arthur O. Maia    ,DEM-BA,Não,0,1,0
21778,Bilac Pinto       ,DEM-MG,Não,0,1,0
21778,Geninho Zuliani   ,DEM-SP,Não,0,1,0
21778,Paulo Azi         ,DEM-BA,Não,0,1,0
21778,Celso Maldaner    ,MDB-SC,Não,0,1,0
21778,Herculano Passos  ,MDB-SP,Não,0,1,0
21778,Gelson Azevedo    ,PR-RJ,Não,0,1,0
21778,Marcelo Ramos     ,PR-AM,Não,0,1,0
21778,Sergio Toledo     ,PR-AL,Não,0,1,0
21778,João Campos       ,PRB-GO,Não,0,1,0
21778,João Roma         ,PRB-BA,Não,0,1,0
21778,Lafayette Andrada ,PRB-MG,Não,0,1,0
21778,Luizão Goulart    ,PRB-PR,Não,0,1,0
21778,Eduardo Cury      ,PSDB-SP,Não,0,1,0
21778,Samuel Moreira    ,PSDB-SP,Não,0,1,0
21778,Paulo Martins     ,PSC-PR,Não,0,1,0
21778,Maurício Dziedrick,PTB-RS,Não,0,1,0
21778,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21778,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21778,SubtenenteGonzaga ,PDT-MG,Obstrução,0,0,1
21778,Pompeo de Mattos  ,PDT-RS,Obstrução,0,0,1
21778,José Medeiros     ,PODE-MT,Não,0,1,0
21778,Genecias Noronha  ,SOLIDARIEDADE-CE,Não,0,1,0
21778,Rubens Bueno      ,CIDADANIA-PR,Não,0,1,0
21778,Pastor Eurico     ,PATRI-PE,Não,0,1,0
21778,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21778,Clarissa Garotinho,PROS-RJ,Obstrução,0,0,1
21778,Enrico Misasi     ,PV-SP,Não,0,1,0
21778,Alencar S. Braga  ,PT-SP,Obstrução,0,0,1
21778,Joenia Wapichana  ,REDE-RR,Obstrução,0,0,1
21778,José Guimarães    ,PT-CE,Obstrução,0,0,1
21778,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21778,Nelson Pellegrino ,PT-BA,Obstrução,0,0,1
21778,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21778,Paulo Teixeira    ,PT-SP,Obstrução,0,0,1
21778,João H. Campos    ,PSB-PE,Obstrução,0,0,1
21778,Júlio Delgado     ,PSB-MG,Obstrução,0,0,1
21778,Luiz Flávio Gomes ,PSB-SP,Obstrução,0,0,1
21778,Tadeu Alencar     ,PSB-PE,Obstrução,0,0,1
21778,Talíria Petrone   ,PSOL-RJ,Obstrução,0,0,1
21778,Gilson Marques    ,NOVO-SC,Não,0,1,0
21779,Bia Kicis         ,PSL-DF,Não,0,1,0
21779,Caroline de Toni  ,PSL-SC,Não,0,1,0
21779,Daniel Freitas    ,PSL-SC,Não,0,1,0
21779,Delegado Marcelo  ,PSL-MG,Não,0,1,0
21779,Delegado Waldir   ,PSL-GO,Não,0,1,0
21779,FelipeFrancischini,PSL-PR,Não,0,1,0
21779,Nicoletti         ,PSL-RR,Não,0,1,0
21779,Beto Rosado       ,PP-RN,Não,0,1,0
21779,Marcelo Aro       ,PP-MG,Não,0,1,0
21779,Margarete Coelho  ,PP-PI,Não,0,1,0
21779,Cacá Leão         ,PP-BA,Não,0,1,0
21779,Darci de Matos    ,PSD-SC,Não,0,1,0
21779,Deleg. Éder Mauro ,PSD-PA,Não,0,1,0
21779,Edilazio Junior   ,PSD-MA,Não,0,1,0
21779,Fábio Trad        ,PSD-MS,Não,0,1,0
21779,Stephanes Junior  ,PSD-PR,Não,0,1,0
21779,Arthur O. Maia    ,DEM-BA,Não,0,1,0
21779,Bilac Pinto       ,DEM-MG,Não,0,1,0
21779,Geninho Zuliani   ,DEM-SP,Não,0,1,0
21779,Paulo Azi         ,DEM-BA,Não,0,1,0
21779,Celso Maldaner    ,MDB-SC,Não,0,1,0
21779,Herculano Passos  ,MDB-SP,Não,0,1,0
21779,Márcio Biolchi    ,MDB-RS,Não,0,1,0
21779,Darcísio Perondi  ,MDB-RS,Não,0,1,0
21779,Gelson Azevedo    ,PR-RJ,Não,0,1,0
21779,Marcelo Ramos     ,PR-AM,Não,0,1,0
21779,Sergio Toledo     ,PR-AL,Não,0,1,0
21779,João Campos       ,PRB-GO,Não,0,1,0
21779,João Roma         ,PRB-BA,Não,0,1,0
21779,Lafayette Andrada ,PRB-MG,Não,0,1,0
21779,Luizão Goulart    ,PRB-PR,Não,0,1,0
21779,Eduardo Cury      ,PSDB-SP,Não,0,1,0
21779,Paulo Abi-Ackel   ,PSDB-MG,Não,0,1,0
21779,Samuel Moreira    ,PSDB-SP,Não,0,1,0
21779,Paulo Martins     ,PSC-PR,Não,0,1,0
21779,Maurício Dziedrick,PTB-RS,Não,0,1,0
21779,Afonso Motta      ,PDT-RS,Obstrução,0,0,1
21779,Gil Cutrim        ,PDT-MA,Obstrução,0,0,1
21779,SubtenenteGonzaga ,PDT-MG,Obstrução,0,0,1
21779,Sergio Vidigal    ,PDT-ES,Obstrução,0,0,1
21779,Diego Garcia      ,PODE-PR,Não,0,1,0
21779,José Medeiros     ,PODE-MT,Não,0,1,0
21779,Genecias Noronha  ,SOLIDARIEDADE-CE,Não,0,1,0
21779,Rubens Bueno      ,CIDADANIA-PR,Não,0,1,0
21779,Pastor Eurico     ,PATRI-PE,Não,0,1,0
21779,Renildo Calheiros ,PCdoB-PE,Obstrução,0,0,1
21779,Clarissa Garotinho,PROS-RJ,Obstrução,0,0,1
21779,Enrico Misasi     ,PV-SP,Não,0,1,0
21779,Joenia Wapichana  ,REDE-RR,Obstrução,0,0,1
21779,José Guimarães    ,PT-CE,Obstrução,0,0,1
21779,Maria do Rosário  ,PT-RS,Obstrução,0,0,1
21779,Nelson Pellegrino ,PT-BA,Obstrução,0,0,1
21779,Patrus Ananias    ,PT-MG,Obstrução,0,0,1
21779,Paulo Teixeira    ,PT-SP,Obstrução,0,0,1
21779,Rui Falcão        ,PT-SP,Obstrução,0,0,1
21779,João H. Campos    ,PSB-PE,Obstrução,0,0,1
21779,Júlio Delgado     ,PSB-MG,Obstrução,0,0,1
21779,Luiz Flávio Gomes ,PSB-SP,Obstrução,0,0,1
21779,Tadeu Alencar     ,PSB-PE,Obstrução,0,0,1
21779,Talíria Petrone   ,PSOL-RJ,Obstrução,0,0,1
21779,Gilson Marques    ,NOVO-SC,Não,0,1,0
21782,Bia Kicis         ,PSL-DF,Sim,1,0,0
21782,Caroline de Toni  ,PSL-SC,Sim,1,0,0
21782,Daniel Freitas    ,PSL-SC,Sim,1,0,0
21782,Delegado Marcelo  ,PSL-MG,Sim,1,0,0
21782,Delegado Waldir   ,PSL-GO,Sim,1,0,0
21782,FelipeFrancischini,PSL-PR,Sim,1,0,0
21782,Nicoletti         ,PSL-RR,Sim,1,0,0
21782,Aguinaldo Ribeiro ,PP-PB,Sim,1,0,0
21782,Beto Rosado       ,PP-RN,Sim,1,0,0
21782,Hiran Gonçalves   ,PP-RR,Sim,1,0,0
21782,Marcelo Aro       ,PP-MG,Sim,1,0,0
21782,Margarete Coelho  ,PP-PI,Sim,1,0,0
21782,Darci de Matos    ,PSD-SC,Sim,1,0,0
21782,Deleg. Éder Mauro ,PSD-PA,Sim,1,0,0
21782,Edilazio Junior   ,PSD-MA,Sim,1,0,0
21782,Fábio Trad        ,PSD-MS,Sim,1,0,0
21782,Stephanes Junior  ,PSD-PR,Sim,1,0,0
21782,Arthur O. Maia    ,DEM-BA,Sim,1,0,0
21782,Bilac Pinto       ,DEM-MG,Sim,1,0,0
21782,Geninho Zuliani   ,DEM-SP,Sim,1,0,0
21782,Paulo Azi         ,DEM-BA,Sim,1,0,0
21782,Alceu Moreira     ,MDB-RS,Sim,1,0,0
21782,Celso Maldaner    ,MDB-SC,Sim,1,0,0
21782,Herculano Passos  ,MDB-SP,Sim,1,0,0
21782,Márcio Biolchi    ,MDB-RS,Sim,1,0,0
21782,Gelson Azevedo    ,PR-RJ,Sim,1,0,0
21782,Giovani Cherini   ,PR-RS,Sim,1,0,0
21782,Marcelo Ramos     ,PR-AM,Sim,1,0,0
21782,Sergio Toledo     ,PR-AL,Sim,1,0,0
21782,João Campos       ,PRB-GO,Sim,1,0,0
21782,João Roma         ,PRB-BA,Sim,1,0,0
21782,Lafayette Andrada ,PRB-MG,Sim,1,0,0
21782,Luizão Goulart    ,PRB-PR,Sim,1,0,0
21782,Eduardo Cury      ,PSDB-SP,Sim,1,0,0
21782,Paulo Abi-Ackel   ,PSDB-MG,Sim,1,0,0
21782,Samuel Moreira    ,PSDB-SP,Sim,1,0,0
21782,Shéridan          ,PSDB-RR,Sim,1,0,0
21782,Paulo Martins     ,PSC-PR,Sim,1,0,0
21782,Maurício Dziedrick,PTB-RS,Sim,1,0,0
21782,Afonso Motta      ,PDT-RS,Não,0,1,0
21782,Eduardo Bismarck  ,PDT-CE,Não,0,1,0
21782,Gil Cutrim        ,PDT-MA,Não,0,1,0
21782,SubtenenteGonzaga ,PDT-MG,Não,0,1,0
21782,Diego Garcia      ,PODE-PR,Sim,1,0,0
21782,Léo Moraes        ,PODE-RO,Sim,1,0,0
21782,Genecias Noronha  ,SOLIDARIEDADE-CE,Sim,1,0,0
21782,Augusto Coutinho  ,SOLIDARIEDADE-PE,Sim,1,0,0
21782,Luis Tibé         ,AVANTE-MG,Sim,1,0,0
21782,Rubens Bueno      ,CIDADANIA-PR,Sim,1,0,0
21782,Pastor Eurico     ,PATRI-PE,Sim,1,0,0
21782,Renildo Calheiros ,PCdoB-PE,Não,0,1,0
21782,Clarissa Garotinho,PROS-RJ,Não,0,1,0
21782,Enrico Misasi     ,PV-SP,Sim,1,0,0
21782,Alencar S. Braga  ,PT-SP,Não,0,1,0
21782,Joenia Wapichana  ,REDE-RR,Não,0,1,0
21782,José Guimarães    ,PT-CE,Não,0,1,0
21782,Maria do Rosário  ,PT-RS,Não,0,1,0
21782,Nelson Pellegrino ,PT-BA,Não,0,1,0
21782,Patrus Ananias    ,PT-MG,Não,0,1,0
21782,Paulo Teixeira    ,PT-SP,Não,0,1,0
21782,Danilo Cabral     ,PSB-PE,Não,0,1,0
21782,João H. Campos    ,PSB-PE,Não,0,1,0
21782,Júlio Delgado     ,PSB-MG,Não,0,1,0
21782,Luiz Flávio Gomes ,PSB-SP,Não,0,1,0
21782,Talíria Petrone   ,PSOL-RJ,Não,0,1,0
21782,Gilson Marques    ,NOVO-SC,Sim,1,0,0
21775,Bia Kicis         ,PSL-DF,Sim,1,0,0
21775,Caroline de Toni  ,PSL-SC,Sim,1,0,0
21775,Delegado Marcelo  ,PSL-MG,Sim,1,0,0
21775,Delegado Waldir   ,PSL-GO,Sim,1,0,0
21775,FelipeFrancischini,PSL-PR,Sim,1,0,0
21775,Nicoletti         ,PSL-RR,Sim,1,0,0
